companyNumber,recordType,companyStatus,numberOfOfficers,companyNameLenght,companyName
NI632076,1, ,0004,0028,CF CONNS PROPERTIES LIMITED<
NI632077,1, ,0002,0022,ANDREWS GROUP LIMITED<
NI632078,1, ,0002,0027,PODIUM INVESTMENTS LIMITED<
NI632079,1, ,0002,0018,NPM FARMS LIMITED<
NI632080,1, ,0005,0025,GIRDWOOD COMMUNITY TRUST<
NI632081,1, ,0004,0031,ST MARY'S PRE-SCHOOL CLOUGHCOR<
NI632082,1, ,0001,0033,SIAN JOHNSTON CONSULTING LIMITED<
NI632083,1, ,0004,0009,BSBN LTD<
NI632084,1, ,0003,0018,JPR (IRELAND) LTD<
NI632085,1, ,0002,0017,AZOOLYNI LIMITED<
NI632086,1, ,0001,0021,ORCHID GROUP LIMITED<
NI632087,1, ,0002,0015,BAP AM LIMITED<
NI632088,1, ,0001,0017,HOOL LAW LIMITED<
NI632089,1, ,0001,0017,THINKANEW C.I.C.<
NI632090,1, ,0004,0021,HAVANA GROUP LIMITED<
NI632091,1, ,0004,0028,HAVANA TRADING NO.1 LIMITED<
NI632092,1, ,0003,0027,NORTHERN BOREWELLS LIMITED<
NI632093,1, ,0004,0028,HAVANA TRADING NO.2 LIMITED<
NI632094,1, ,0001,0015,HENNEK LIMITED<
NI632095,1, ,0004,0028,HAVANA TRADING NO.3 LIMITED<
NI632096,1, ,0004,0028,HAVANA TRADING NO.4 LIMITED<
NI632097,1, ,0001,0027,ADAM CENTRE (N.I.) LIMITED<
NI632098,1, ,0004,0028,HAVANA TRADING NO.5 LIMITED<
NI632099,1, ,0001,0026,MCCRYSTAL TRADING LIMITED<
NI632100,1, ,0001,0027,COLEMANS GARDEN CENTRE LTD<
NI632101,1, ,0002,0039,PROCESS OPTIMISATION SOLUTIONS LIMITED<
NI632102,1, ,0004,0021,THE GRASS PEOPLE LTD<
NI632103,1, ,0002,0024,TREEWORX (N.I.) LIMITED<
NI632104,1, ,0001,0026,BLUTAIL FINANCIAL LIMITED<
NI632105,1, ,0003,0023,BV ESTATES ONE LIMITED<
NI632106,1, ,0001,0022,PANTHER MACHINERY LTD<
NI632107,1, ,0003,0023,BV ESTATES TWO LIMITED<
NI632108,1, ,0004,0016,AIRTANA LIMITED<
NI632109,1, ,0001,0026,STONEMILL RESTORATION LTD<
NI632110,1, ,0001,0033,LANYON WEALTH MANAGEMENT LIMITED<
NI632111,1, ,0004,0033,GLENAVON IN THE COMMUNITY C.I.C.<
NI632112,1, ,0001,0036,TREASURY RISK PARTNERS ASIA LIMITED<
NI632113,1, ,0002,0024,MONDELLO RESTAURANT LTD<
NI632114,1, ,0001,0023,PATRICK F O'REILLY LTD<
NI632115,1, ,0002,0021,AAROY CONSULTING LTD<
NI632116,1, ,0001,0016,PURE LETHAL LTD<
NI632117,1, ,0001,0020,VJG MEDICAL LIMITED<
NI632118,1, ,0002,0043,THE JOHNSTON FAMILY SETTLEMENT COMPANY LTD<
NI632119,1, ,0002,0015,MUNKLE LIMITED<
NI632120,1, ,0001,0018,EMERALD POWER LTD<
NI632121,1, ,0001,0031,BHLOSCAIDH ENTERPRISES LIMITED<
NI632122,1, ,0002,0012,SYMAXIO LTD<
NI632123,1, ,0001,0022,URBAN HABITAT LIMITED<
NI632124,1, ,0001,0031,BLACKWATER CONSULTANCY LIMITED<
NI632125,1, ,0005,0031,FOBB AND INTERNATIONAL LIMITED<
NI632126,1, ,0001,0026,SAFETY COMPLIANCE LIMITED<
NI632127,1, ,0001,0013,HOODWORX LTD<
NI632128,1, ,0001,0025,MASCOTT SERVICES LIMITED<
NI632129,1, ,0001,0011,MKB 61 LTD<
NI632130,1, ,0002,0013,TMC HIRE LTD<
NI632131,1, ,0001,0033,RABBIT AND THE FOX FILMS LIMITED<
NI632132,1, ,0002,0021,ENERGYLEARNER C.I.C.<
NI632133,1, ,0001,0016,XIANGLI LIMITED<
NI632134,1, ,0001,0027,KORE BUILDING SERVICES LTD<
NI632135,1, ,0003,0027,BCP SITE SOLUTIONS LIMITED<
NI632136,1, ,0002,0018,EYE NUTRIENTS LTD<
NI632137,1, ,0001,0032,C. MCCREESH BRICKLAYING LIMITED<
NI632138,1, ,0002,0022,KMG ROAD SERVICES LTD<
NI632139,1, ,0002,0022,LISLEA RETAIL LIMITED<
NI632140,1, ,0003,0024,FAST RENEWABLES LIMITED<
NI632141,1, ,0001,0032,CASTLE TIMBER RECYCLING LIMITED<
NI632142,1, ,0006,0033,LOUGH NEAGH SAND TRADERS LIMITED<
NI632143,1, ,0001,0025,BABYJANE PRODUCTIONS LTD<
NI632144,1, ,0003,0034,CYRIL CAMPBELL (HOLDINGS) LIMITED<
NI632145,1, ,0001,0040,ALBERTBRIDGE MANAGEMENT COMPANY LIMITED<
NI632146,1, ,0002,0053,CLASSIQUE CLEANING AND SUPPORT SERVICES (NI) LIMITED<
NI632147,1, ,0001,0021,ALPHACARE HEALTH LTD<
NI632148,1, ,0001,0032,LOGAN OVERSEAS VENTURES LIMITED<
NI632149,1, ,0002,0013,KSOR LIMITED<
NI632150,1, ,0001,0027,NORGLEN MANAGEMENT LIMITED<
NI632151,1, ,0003,0031,ONESOURCE VIRTUAL (UK) LIMITED<
NI632152,1, ,0001,0026,LAGANVALE ENTERPRISES LTD<
NI632153,1, ,0001,0016,GLENELF LIMITED<
NI632154,1, ,0002,0014,HERE2HELP APP<
NI632155,1, ,0003,0025,BLOG PRODUCTIONS LIMITED<
NI632156,1, ,0001,0032,MARLBOROUGH FARM BIOGAS LIMITED<
NI632157,1, ,0001,0036,MEDICAL COMMUNICATIONS 2015 LIMITED<
NI632158,1, ,0002,0038,CIGGIE SHOP (NI) NEWTOWNARDS ROAD LTD<
NI632159,1, ,0002,0023,INSPIRE COMMERCIAL LTD<
NI632160,1, ,0002,0021,INSPIRE PARTNERS LTD<
NI632161,1, ,0001,0018,BUSY BEAN LIMITED<
NI632162,1, ,0001,0025,TRADE PRINTING GROUP LTD<
NI632163,1, ,0001,0034,SHARON RADCLIFFE HOLDINGS LIMITED<
NI632164,1, ,0002,0028,TYPE AB CONSULTANCY LIMITED<
NI632165,1, ,0001,0014,BLUELUCCI LTD<
NI632166,1, ,0002,0022,ELAINE PROPERTIES LTD<
NI632167,1, ,0001,0013,K D HAIR LTD<
NI632168,1, ,0002,0018,SRS CONTRACTS LTD<
NI632169,1, ,0003,0028,MAYUR INDIAN RESTAURANT LTD<
NI632170,1, ,0002,0021,BALFOUR ARMS LIMITED<
NI632171,1, ,0001,0018,SMART WASH-IN LTD<
NI632172,1, ,0002,0025,FISHING GEAR ON LINE LTD<
NI632173,1, ,0001,0053,THE OAKS MANAGEMENT COMPANY (TOBERMORE ROAD) LIMITED<
NI632174,1, ,0001,0018,ANNIES CORNER LTD<
NI632175,1, ,0002,0057,THE OXFORD CLINIC DIAGNOSTIC VASCULAR ULTRASOUND LIMITED<
NI632176,1, ,0001,0026,CLOUDIFY NETWORKS LIMITED<
NI632177,1, ,0001,0024,DEEGAN PLUMBING LIMITED<
NI632178,1, ,0002,0012,RANITEC LTD<
NI632179,1, ,0001,0014,CONSTANZA LTD<
NI632180,1, ,0001,0026,STEELSPEC ENGINEERING LTD<
NI632181,1, ,0002,0045,DEERPARK PROPERTY MANAGEMENT COMPANY LIMITED<
NI632182,1, ,0001,0022,CROWMAC GROUP LIMITED<
NI632183,1, ,0001,0028,MOON & BACK PHOTO PROPS LTD<
NI632184,1, ,0003,0023,FITNESS (N.I.) LIMITED<
NI632185,1, ,0002,0025,SPRINGHILL LANE FARM LTD<
NI632186,1, ,0001,0028,TIRO HEALTH SUPPLEMENTS LTD<
NI632187,1, ,0002,0024,MUNN PROPERTIES LIMITED<
NI632188,1, ,0002,0024,LIMO PROPERTIES LIMITED<
NI632189,1, ,0002,0031,CLASSIC BLINDS BELFAST LIMITED<
NI632190,1, ,0001,0017,TY TRADE LIMITED<
NI632191,1, ,0001,0029,EVOLVE TRAINING (NI) LIMITED<
NI632192,1, ,0001,0041,DROMORE RIDGE MANAGEMENT COMPANY LIMITED<
NI632193,1, ,0004,0024,ELGINNY WIND ENERGY LTD<
NI632194,1, ,0003,0018,MULLIN MOTORS LTD<
NI632195,1, ,0001,0020,PATSY MCCALLION LTD<
NI632196,1, ,0001,0028,CELTIC SEAWEED PRODUCTS LTD<
NI632197,1, ,0004,0026,SHANTAVNY WIND ENERGY LTD<
NI632198,1, ,0001,0014,KEMAD LIMITED<
NI632199,1, ,0001,0038,BUILDING CONSULTANCY SERVICES LIMITED<
NI632200,1, ,0002,0017,EXPOTECH LIMITED<
NI632201,1, ,0001,0011,KEWSOL LTD<
NI632202,1, ,0003,0031,YAN THE UPVC WINDOW DOCTOR LTD<
NI632203,1, ,0001,0035,ONLINE FINANCE AND FUNDING LIMITED<
NI632204,1, ,0002,0062,THE NORTHERN IRELAND COMMUNITY OF REFUGEES AND ASYLUM SEEKERS<
NI632205,1, ,0002,0028,ANDREWS FLOUR MILLS LIMITED<
NI632206,1, ,0002,0027,A & A LEEMAN CONTRACTS LTD<
NI632207,1, ,0001,0040,NORMAN ENGLISH PLUMBING AND HEATING LTD<
NI632208,1, ,0002,0027,BULLSEYE COUNTRY SPORT LTD<
NI632209,1, ,0001,0029,ESPRESSO ELEMENTS NI LIMITED<
NI632210,1, ,0002,0036,LISDARRAGH MILL PRODUCTIONS LIMITED<
NI632211,1, ,0001,0015,PADMAC LIMITED<
NI632212,1, ,0001,0022,PLASS TEC TRADING LTD<
NI632213,1, ,0004,0027,BWL ENERGY (TEESSIDE) LTD.<
NI632214,1, ,0001,0024,SLIMAG PROPERTY LIMITED<
NI632215,1, ,0001,0008,MXB LTD<
NI632216,1, ,0002,0020,CONDA CONTRACTS LTD<
NI632217,1, ,0001,0015,DRUMBO LIMITED<
NI632218,1, ,0003,0021,ABW DEVELOPMENTS LTD<
NI632219,1, ,0002,0017,MONLOUGH LIMITED<
NI632220,1, ,0001,0023,METAL DECK IRELAND LTD<
NI632221,1, ,0002,0028,CORNHILL COMMUNICATIONS LTD<
NI632222,1, ,0001,0027,HI-BRASIL HOLDINGS LIMITED<
NI632223,1, ,0002,0046,WESTERN ORIOR DEVELOPMENT CORPORATION LIMITED<
NI632224,1, ,0002,0028,FARRELL ACCOUNTANTS LIMITED<
NI632225,1, ,0001,0026,MC DATA SOLUTIONS LIMITED<
NI632226,1, ,0001,0029,BELLINGHAM CONTRACTS LIMITED<
NI632227,1, ,0001,0030,TECH VISION SOLUTIONS LIMITED<
NI632228,1, ,0001,0021,AS INDUSTRIES UK LTD<
NI632229,1, ,0001,0026,SLIDESHOW PRODUCTIONS LTD<
NI632230,1, ,0001,0015,TECHPROFIT LTD<
NI632231,1, ,0001,0018,FOILED DESIGN LTD<
NI632232,1, ,0001,0015,DESIGN POP LTD<
NI632233,1, ,0004,0019,BROWN LEMONADE LTD<
NI632234,1, ,0002,0035,TULLYDEVENISH HOLIDAY PARK LIMITED<
NI632235,1, ,0001,0015,VV SERVICE LTD<
NI632236,1, ,0002,0031,METCON CONSTRUCTION (N.I.) LTD<
NI632237,1, ,0002,0018,REEF HOLDINGS LTD<
NI632238,1, ,0001,0024,BIG FRANK'S BBQ LIMITED<
NI632239,1, ,0001,0014,ZTACK LIMITED<
NI632240,1, ,0001,0015,GPH (N.I.) LTD<
NI632241,1, ,0002,0030,HEALTHY PEOPLE PROJECT C.I.C.<
NI632242,1, ,0003,0053,COSTAL HEALTH & WELLBEING COMMUNITY INTEREST COMPANY<
NI632243,1, ,0001,0018,ACS FOODS LIMITED<
NI632244,1, ,0001,0016,NORTRUX LIMITED<
NI632245,1, ,0002,0027,CRITICAL CARE HORIZONS LTD<
NI632246,1, ,0001,0029,FAUGHANSIDE DEVELOPMENTS LTD<
NI632247,1, ,0002,0024,LIMEWOOD TRANSPORT LTD.<
NI632248,1, ,0001,0029,RAPID RECRUITMENT (N.I.) LTD<
NI632249,1, ,0001,0016,KRUUG POWER LTD<
NI632250,1, ,0002,0023,LEAF MARKETING LIMITED<
NI632251,1, ,0001,0023,JCA FORTYEIGHT LIMITED<
NI632252,1, ,0001,0028,ARTHUR STREET FILMS LIMITED<
NI632253,1, ,0001,0022,JCA FORTYNINE LIMITED<
NI632254,1, ,0002,0021,BOHEVNY LANE LIMITED<
NI632255,1, ,0002,0019,APS CONSULTING LTD<
NI632256,1, ,0001,0013,ASSD LIMITED<
NI632257,1, ,0002,0029,TERRA FIRMA HOLDINGS LIMITED<
NI632258,1, ,0001,0027,ARDEN HARPER MEDIA LIMITED<
NI632259,1, ,0001,0018,J G SMITH LIMITED<
NI632260,1, ,0004,0025,WAVECREST (N.I.) LIMITED<
NI632261,1, ,0001,0046,ROOFS AND DRIVES CLEANING SPECIALISTS LIMITED<
NI632262,1, ,0001,0028,A8 TECHNOLOGY SOLUTIONS LTD<
NI632263,1, ,0001,0024,VOGUE SOLUTIONS LIMITED<
NI632264,1, ,0001,0017,ALANVALE LIMITED<
NI632265,1, ,0004,0042,FERMANAGH AUTISTIC SPECTRUM COMMUNITY LTD<
NI632266,1, ,0002,0024,WIREFOX HOLDING COMPANY<
NI632267,1, ,0002,0036,AORTA BUSINESS SOLUTIONS NI LIMITED<
NI632268,1, ,0001,0053,LANSDOWNE CRESCENT MANAGEMENT COMPANY (N.I.) LIMITED<
NI632269,1, ,0001,0041,ROBERT MCAVOY STRENGTH & PERFORMANCE LTD<
NI632270,1, ,0001,0026,DR LEANNE GOODMAN LIMITED<
NI632271,1, ,0002,0049,MEADOWBANK APARTMENTS MANAGEMENT COMPANY LIMITED<
NI632272,1, ,0002,0023,BMK ACCOUNTING LIMITED<
NI632273,1, ,0001,0028,GREENER HOME LIVING LIMITED<
NI632274,1, ,0001,0026,NRH INTERNATIONAL LIMITED<
NI632275,1, ,0001,0023,WORKHEALTH SUPPORT LTD<
NI632276,1, ,0001,0034,W F A MANAGEMENT SERVICES LIMITED<
NI632277,1, ,0001,0018,JCA FIFTY LIMITED<
NI632278,1, ,0001,0034,W F B MANAGEMENT SERVICES LIMITED<
NI632279,1, ,0001,0014,BJT & SON LTD<
NI632280,1, ,0002,0020,CARO PROPERTIES LTD<
NI632281,1, ,0001,0030,ROISIN DEVLIN MEDICAL LIMITED<
NI632282,1, ,0001,0016,JCA ONE LIMITED<
NI632283,1, ,0002,0035,POWERSCOURT SERVICES (IRL) LIMITED<
NI632284,1, ,0002,0025,KNOCKAN HOLDINGS LIMITED<
NI632285,1, ,0001,0026,MCSPIRRIT TRADING LIMITED<
NI632286,1, ,0001,0029,GLOBAL MOTORS DIRECT LIMITED<
NI632287,1, ,0001,0014,BIRSS LIMITED<
NI632288,1, ,0002,0021,GOODNEWS WORLD MEDIA<
NI632289,1, ,0001,0038,GREENER HOME LIVING ARDROSSAN LIMITED<
NI632290,1, ,0002,0019,SILVERY LIGHT LTD.<
NI632291,1, ,0002,0013,PGCD LIMITED<
NI632292,1, ,0001,0033,PMC HEALTH & SAFETY SERVICES LTD<
NI632293,1, ,0004,0016,SEE BELFAST LTD<
NI632294,1, ,0001,0020,CLAS ASSOCIATES LTD<
NI632295,1, ,0001,0027,INISHOWEN OFFSHORE LIMITED<
NI632296,1, ,0001,0016,S R SEAFOOD LTD<
NI632297,1, ,0001,0020,S M K CONTRACTS LTD<
NI632298,1, ,0002,0017,MAR NETWORKS LTD<
NI632299,1, ,0001,0021,BLUEBERRY PH LIMITED<
NI632300,1, ,0001,0020,COSMETICSHQ LIMITED<
NI632301,1, ,0001,0026,D KELLY TRANSPORT LIMITED<
NI632302,1, ,0001,0024,YOUNIQUE AESTHETICS LTD<
NI632303,1, ,0001,0026,YOUNIQUE LASER CLINIC LTD<
NI632304,1, ,0001,0020,P & J WALLS LIMITED<
NI632305,1, ,0001,0020,TONE OF ART LIMITED<
NI632306,1, ,0001,0020,ARHAM JAMAL LIMITED<
NI632307,1, ,0001,0028,VAUDEQUIN ENTERTAINMENT LTD<
NI632308,1, ,0003,0019,MRS MUSCLE LIMITED<
NI632309,1, ,0001,0018,ENVOLVE MEDIA LTD<
NI632310,1, ,0001,0028,WILLIAM STREET CAR WASH LTD<
NI632311,1, ,0002,0016,EMKC UK LIMITED<
NI632312,1, ,0001,0025,FARLAND ADVISORY LIMITED<
NI632313,1, ,0002,0014,BALLYARDS LTD<
NI632314,1, ,0001,0035,MURRAY MEDICS & AESTHETICS LIMITED<
NI632315,1, ,0001,0031,BRYANSBURN FILLING STATION LTD<
NI632316,1, ,0003,0022,DE (BELMONT ROAD) LTD<
NI632317,1, ,0002,0023,RODRICK DESIGN LIMITED<
NI632318,1, ,0002,0020,EI SERVICES LIMITED<
NI632319,1, ,0001,0024,CLARK AND YOUNG LIMITED<
NI632320,1, ,0001,0027,MCCLAREYS BUTCHERS LIMITED<
NI632321,1, ,0001,0042,SHOCK TACTICS SUSPENSION SERVICES LIMITED<
NI632322,1, ,0001,0019,CT CAPITAL INC LTD<
NI632323,1, ,0002,0018,SPR GROUP LIMITED<
NI632324,1, ,0002,0019,LIFE FILMS LIMITED<
NI632325,1, ,0001,0023,PINUR CONSTRUCTION LTD<
NI632326,1, ,0001,0031,PERFECTUM TECHNOLOGIES LIMITED<
NI632327,1, ,0001,0022,AERO CREATIVE LIMITED<
NI632328,1, ,0001,0030,BOYD ASSET MANAGEMENT LIMITED<
NI632329,1, ,0001,0036,BOYD INTERNATIONAL VENTURES LIMITED<
NI632330,1, ,0001,0025,BOYD REAL ESTATE LIMITED<
NI632331,1, ,0001,0023,BRE MANAGEMENT LIMITED<
NI632332,1, ,0001,0019,WACKIKI EVENTS LTD<
NI632333,1, ,0001,0026,"""CL"" PROFESSIONAL LIMITED<"
NI632334,1, ,0001,0023,KINNEAR CONSULTING LTD<
NI632335,1, ,0001,0019,ROSE OF MALAGA LTD<
NI632336,1, ,0001,0040,UDDERLY COOL CAKE AND SHAKE BAR LIMITED<
NI632337,1, ,0001,0044,WESTMINSTER (BGNI) ASSET MANAGEMENT LIMITED<
NI632338,1, ,0001,0034,BG (NI) GROUP INVESTMENTS LIMITED<
NI632339,1, ,0001,0043,MARYLEBONE (BGNI) ASSET MANAGEMENT LIMITED<
NI632340,1, ,0001,0041,VICTORIA (BGNI) ASSET MANAGEMENT LIMITED<
NI632341,1, ,0001,0037,BRADLEY GIEVES HOLDINGS (NI) LIMITED<
NI632342,1, ,0002,0016,JMC POULTRY LTD<
NI632343,1, ,0001,0029,DAVID EDMOND RECRUITMENT LTD<
NI632344,1, ,0001,0027,GREENDAYS HORTICULTURE LTD<
NI632345,1, ,0002,0036,MATRIX PLANNING CONSULTANCY LIMITED<
NI632346,1, ,0002,0016,KIX4KIDZ C.I.C.<
NI632347,1, ,0004,0030,TEMPTED CIDER COMPANY LIMITED<
NI632348,1, ,0002,0015,LA SOCIETA LTD<
NI632349,1, ,0003,0030,BROCAGH AFTER SCHOOL CLUB LTD<
NI632350,1, ,0002,0018,ERNE WIND LIMITED<
NI632351,1, ,0001,0032,LCL PLANT HIRE AND SERVICES LTD<
NI632352,1, ,0001,0025,FIVE MILE HILL SALES LTD<
NI632353,1, ,0001,0032,FALCON NETWORK SERVICES LIMITED<
NI632354,1, ,0002,0027,GA SPORTS SERVICES LIMITED<
NI632355,1, ,0002,0036,ROUNDWOOD ENGINEERING WORKS LIMITED<
NI632356,1, ,0002,0023,STREAMVALE JOINERY LTD<
NI632357,1, ,0001,0029,INNOVATIVE MARKETING LIMITED<
NI632358,1, ,0002,0017,P A BUILDING LTD<
NI632359,1, ,0002,0020,CAMPAIGN STREAM LTD<
NI632360,1, ,0001,0017,DOCK(UK) LIMITED<
NI632361,1, ,0001,0024,O'KANE CEILINGS LIMITED<
NI632362,1, ,0002,0019,WARKE HOLDINGS LTD<
NI632363,1, ,0001,0023,WRAY FINANCIAL LIMITED<
NI632364,1, ,0003,0017,GRANMARQ LIMITED<
NI632365,1, ,0001,0030,MACAULEY SMILES (DROMORE) LTD<
NI632366,1, ,0001,0041,KINGSTON (BGNI) ASSET MANAGEMENT LIMITED<
NI632367,1, ,0001,0024,RIO BINGO DUNGANNON LTD<
NI632368,1, ,0001,0033,GREEN AGRICULTURAL CONTRACTS LTD<
NI632369,1, ,0002,0020,INNALABS UK LIMITED<
NI632370,1, ,0001,0025,TOPHAT BINGO LISBURN LTD<
NI632371,1, ,0001,0026,MAC DRIVING SOLUTIONS LTD<
NI632372,1, ,0001,0028,JACKPOT BINGO AND SLOTS LTD<
NI632373,1, ,0001,0025,CARNIVAL BINGO LARNE LTD<
NI632374,1, ,0001,0025,LISHEEN ADVISERS LIMITED<
NI632375,1, ,0001,0032,THE CAR WASH COMPANY (N.I.) LTD<
NI632376,1, ,0001,0024,BLOOM FINANCIAL LIMITED<
NI632377,1, ,0003,0026,CORDOVAN NOMINEES ONE LTD<
NI632378,1, ,0002,0021,GREEN17 CREATIVE LTD<
NI632379,1, ,0002,0025,DAN-MATT TAVERNS LIMITED<
NI632380,1, ,0001,0011,HOMEPA LTD<
NI632381,1, ,0003,0024,DESIGNSPACE IRELAND LTD<
NI632382,1, ,0001,0023,GENTLE IMAGING LIMITED<
NI632383,1, ,0001,0026,JORDELLE CONSTRUCTION LTD<
NI632384,1, ,0001,0024,MARTIN MC GILLIGAN LTD.<
NI632385,1, ,0001,0028,ASHVALE HAULAGE CO DOWN LTD<
NI632386,1, ,0002,0018,GGCIRCUIT LIMITED<
NI632387,1, ,0001,0029,DIRECTCONSTRUCTIONNI LIMITED<
NI632388,1, ,0002,0021,DS TRANSPORT N.I LTD<
NI632389,1, ,0002,0021,JUNK KOUTURE LIMITED<
NI632390,1, ,0001,0018,CUPIDS CORNER LTD<
NI632391,1, ,0002,0022,LOUGHVIEW JOINERY LTD<
NI632392,1, ,0002,0023,NORTHEY PROPERTIES LTD<
NI632393,1, ,0001,0026,SOZO GOOD ANTRIM ROAD LTD<
NI632394,1, ,0001,0027,MCELHAW PROPERTIES LIMITED<
NI632395,1, ,0002,0018,SCHIVO NI LIMITED<
NI632396,1, ,0001,0032,DYNAMIC GYMNASTICS CLUB LIMITED<
NI632397,1, ,0001,0019,PARETO DIGITAL LTD<
NI632398,1, ,0001,0025,MC REFURBISHMENT LIMITED<
NI632399,1, ,0002,0023,RENAISSANCE CLINIC LTD<
NI632400,1, ,0001,0019,SS CONVERSIONS LTD<
NI632401,1, ,0001,0012,AMC E&I LTD<
NI632402,1, ,0001,0022,CARBERY HOUSE LIMITED<
NI632403,1, ,0002,0024,DESART AFTERSCHOOLS CIC<
NI632404,1, ,0002,0032,TEMPLE HALL LAND MANAGEMENT LTD<
NI632405,1, ,0003,0044,CHARLES ROURKE & SONS FUNERAL DIRECTORS LTD<
NI632406,1, ,0003,0020,Q MAC SILOS LIMITED<
NI632407,1, ,0003,0026,MCB CONCRETE SERVICES LTD<
NI632408,1, ,0001,0018,ANTRORSUM LIMITED<
NI632409,1, ,0002,0022,JUICE CABOOSE LIMITED<
NI632410,1, ,0002,0023,MCM GROUP HOLDINGS LTD<
NI632411,1, ,0001,0030,PHIL DOHERTY CONSTRUCTION LTD<
NI632412,1, ,0002,0015,SJB ANTRIM LTD<
NI632413,1, ,0001,0024,SEAL RENEWABLES LIMITED<
NI632414,1, ,0003,0024,ALPHA STAINED GLASS LTD<
NI632415,1, ,0002,0016,G F ROOFING LTD<
NI632416,1, ,0001,0029,WHITEROCK RENEWABLES LIMITED<
NI632417,1, ,0002,0031,GL TRANSPORT (IRELAND) LIMITED<
NI632418,1, ,0002,0022,BELFAST POWER LIMITED<
NI632419,1, ,0002,0015,PATRAL LIMITED<
NI632420,1, ,0001,0020,INSPIRE LOYALTY LTD<
NI632421,1, ,0001,0016,URBAN EXCEL LTD<
NI632422,1, ,0001,0023,RSVP ENTERTAINMENT LTD<
NI632423,1, ,0001,0021,GREENBANK CHEFS LTD.<
NI632424,1, ,0001,0038,B. MCCLINTON & SONS (HAULAGE) LIMITED<
NI632425,1, ,0001,0021,SHANNON CODE LIMITED<
NI632426,1, ,0002,0039,FOYLEVIEW BUSINESS CONSULTANCY LIMITED<
NI632427,1, ,0001,0032,P CALDWELL CONSTRUCTION LIMITED<
NI632428,1, ,0002,0014,ZOO FILMS LTD<
NI632429,1, ,0001,0027,DAMIAN MILLAR BUILDING LTD<
NI632430,1, ,0001,0010,FERAC LTD<
NI632431,1, ,0001,0016,WR CRAWFORD LTD<
NI632432,1, ,0002,0030,ROWALLANE CONSULTANCY LIMITED<
NI632433,1, ,0001,0022,VUGIUKLI (NI) LIMITED<
NI632434,1, ,0001,0020,REID PARTITIONS LTD<
NI632435,1, ,0002,0021,WILTURN AGENCIES LTD<
NI632436,1, ,0002,0019,MCM AUTOMOTIVE LTD<
NI632437,1, ,0002,0031,ACCESS BOOKINGS (N.I.) LIMITED<
NI632438,1, ,0003,0029,C S TRAINING ACADEMY LIMITED<
NI632439,1, ,0001,0027,YDARGO INVESTMENTS LIMITED<
NI632440,1, ,0001,0019,P & J CONCRETE LTD<
NI632441,1, ,0001,0013,KPMW LIMITED<
NI632442,1, ,0002,0033,JUNIPER ASSET MANAGEMENT LIMITED<
NI632443,1, ,0001,0036,BLUE FIN SOFTWARE SOLUTIONS LIMITED<
NI632444,1, ,0002,0019,BUBBLY BAR LIMITED<
NI632445,1, ,0002,0025,THE VALUE PLANET LIMITED<
NI632446,1, ,0001,0013,KSPR LIMITED<
NI632447,1, ,0001,0020,DRO ESTATES LIMITED<
NI632448,1, ,0001,0022,AVANCE BEAUTY LIMITED<
NI632449,1, ,0002,0014,SOUNDBYTZ LTD<
NI632450,1, ,0001,0027,ATLAS CUSTOM SHEDS LIMITED<
NI632451,1, ,0001,0032,AVIAENGINERING SERVICES LIMITED<
NI632452,1, ,0001,0023,R M INDUSTRIES LIMITED<
NI632453,1, ,0005,0023,NRS GROUP (NI) LIMITED<
NI632454,1, ,0002,0032,CIRCULAR DATA SOLUTIONS LIMITED<
NI632455,1, ,0002,0018,BEST AGENCIES LTD<
NI632456,1, ,0001,0020,LNC ENTERPRISES LTD<
NI632457,1, ,0002,0027,C.D.B CONSULTATION LIMITED<
NI632458,1, ,0002,0025,A.A CONSULTATION LIMITED<
NI632459,1, ,0001,0044,DAVID BRADY & SPRINGBOARD MORTGAGES LIMITED<
NI632460,1, ,0002,0021,MKB CO NO 62 LIMITED<
NI632461,1, ,0001,0020,DEVLIN BUTCHERS LTD<
NI632462,1, ,0003,0024,UCAM PLANT HIRE LIMITED<
NI632463,1, ,0001,0032,LUXE TANNING AND BEAUTY LIMITED<
NI632464,1, ,0001,0029,MILLGRANGE TRANSPORT LIMITED<
NI632465,1, ,0001,0036,BELFAST ARTHROPLASTY RESEARCH TRUST<
NI632466,1, ,0001,0029,HIGHWAY LIFTING GEAR LIMITED<
NI632467,1, ,0001,0023,HIGHWAY ACCESS LIMITED<
NI632468,1, ,0001,0017,NEEDFREIGHT LTD.<
NI632469,1, ,0001,0017,CARRIK CARE LTD.<
NI632470,1, ,0002,0031,DERRY CRAFT DISTILLERY LIMITED<
NI632471,1, ,0002,0034,WATTERS SALES & MARKETING LIMITED<
NI632472,1, ,0001,0020,FLORENCE & ROSE LTD<
NI632473,1, ,0001,0027,ELM GRANGE COMPANY LIMITED<
NI632474,1, ,0002,0020,FLAGSTAFF AUTOS LTD<
NI632475,1, ,0012,0053,THE JUNCTION: COMMUNITY RELATIONS AND PEACE BUILDING<
NI632476,1, ,0001,0021,EDWARD GROUP LIMITED<
NI632477,1, ,0001,0025,ELM VIEW COMPANY LIMITED<
NI632478,1, ,0001,0021,J B & S FOOD LIMITED<
NI632479,1, ,0002,0026,VINEYARD WINES DIRECT LTD<
NI632480,1, ,0002,0022,TRITON ASSOCIATES LTD<
NI632481,1, ,0004,0023,CUNNINGHAM HAULAGE LTD<
